node1	node2	weight	ppi_species_source	weight_source	found_in
56722	18019	0.5317553863432598	['mouse']	mippie	['mippie']
56722	17999	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
56722	218100	0.5317553863432598	['mouse']	mippie	['mippie']
56722	20852	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
18019	21787	0.5317553863432598	['mouse']	mippie	['mippie']
18019	18972	0.5317553863432598	['mouse']	mippie	['mippie']
18019	60505	0.5317553863432598	['mouse']	mippie	['mippie']
18019	19401	0.7285009696669187	['mouse']	mippie	['mippie']
18019	27056	0.5317553863432598	['mouse']	mippie	['mippie']
18019	69232	0.5317553863432598	['mouse']	mippie	['mippie']
18019	17927	0.3507458930771186	['mouse']	mippie	['mippie']
18019	16364	0.5952702815819886	['mouse']	mippie	['mippie']
18019	19696	0.41590544153400877	['mouse']	mippie	['mippie']
18019	11303	0.5317553863432598	['mouse']	mippie	['mippie']
18019	11737	0.5317553863432598	['mouse']	mippie	['mippie']
18019	16160	0.41590544153400877	['mouse']	mippie	['mippie']
18019	16184	0.41590544153400877	['mouse']	mippie	['mippie']
18019	12902	0.5317553863432598	['mouse']	mippie	['mippie']
18019	20371	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
18019	16183	0.8028840503613737	['mouse']	mippie	['mippie']
18019	16153	0.9000116818472929	['mouse']	mippie	['mippie']
18019	16189	0.9413848125675786	['mouse']	mippie	['mippie']
18019	18132	0.5317553863432598	['mouse']	mippie	['mippie']
18019	15978	0.7393691551226449	['mouse']	mippie	['mippie']
18019	12477	0.41590544153400877	['mouse']	mippie	['mippie']
18019	12334	0.5317553863432598	['mouse']	mippie	['mippie']
18019	72512	1.0	['mouse']	mouse biogrid	['mouse biogrid']
319924	327814	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
319924	22343	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
319924	270192	0.41426078831584734	['mouse']	mippie	['mippie']
319924	12361	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
319924	20910	1.0	['mouse']	mouse biogrid	['mouse biogrid']
327814	12361	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
327814	22343	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
327814	238988	0.41426078831584734	['mouse']	mippie	['mippie']
327814	216439	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
327814	108030	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
327814	71709	0.3507458930771186	['mouse']	mippie	['mippie']
327814	327814	0.4412607184416053	['mouse']	mippie	['mippie']
327814	22631	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
327814	16924	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
327814	12934	1.0	['mouse']	mouse biogrid	['mouse biogrid']
327814	21770	1.0	['mouse']	mouse biogrid	['mouse biogrid']
327814	11487	1.0	['mouse']	mouse biogrid	['mouse biogrid']
18754	66075	0.5317553863432598	['mouse']	mippie	['mippie']
18754	21917	0.5317553863432598	['mouse']	mippie	['mippie']
18754	11764	0.5317553863432598	['mouse']	mippie	['mippie']
18754	12306	0.7529407830188879	['mouse']	mippie	['mippie']
18754	18704	0.5317553863432598	['mouse']	mippie	['mippie']
18754	12343	0.5317553863432598	['mouse']	mippie	['mippie']
18754	53601	0.5317553863432598	['mouse']	mippie	['mippie']
18754	15387	0.5317553863432598	['mouse']	mippie	['mippie']
18754	21843	0.5317553863432598	['mouse']	mippie	['mippie']
18754	11947	0.5317553863432598	['mouse']	mippie	['mippie']
18754	24131	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
18754	17992	0.5317553863432598	['mouse']	mippie	['mippie']
18754	54401	0.8888365034747232	['mouse']	mippie	['mippie']
18754	11740	0.5317553863432598	['mouse']	mippie	['mippie']
18754	21937	0.5317553863432598	['mouse']	mippie	['mippie']
18754	26417	0.5952702815819886	['mouse']	mippie	['mippie']
18754	12259	0.5317553863432598	['mouse']	mippie	['mippie']
18754	20779	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
18754	15368	0.5317553863432598	['mouse']	mippie	['mippie']
18754	59006	0.5317553863432598	['mouse']	mippie	['mippie']
18754	15510	0.5317553863432598	['mouse']	mippie	['mippie']
18754	16905	0.5317553863432598	['mouse']	mippie	['mippie']
18754	16818	0.5317553863432598	['mouse']	mippie	['mippie']
18754	20848	0.5317553863432598	['mouse']	mippie	['mippie']
18754	12715	0.5317553863432598	['mouse']	mippie	['mippie']
18754	11461	0.7529407830188879	['mouse']	mippie	['mippie']
18754	99412	0.5317553863432598	['mouse']	mippie	['mippie']
18754	14812	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
18754	26419	0.5317553863432598	['mouse']	mippie	['mippie']
18754	15251	0.5317553863432598	['mouse']	mippie	['mippie']
18754	26416	0.5317553863432598	['mouse']	mippie	['mippie']
18754	27050	0.5317553863432598	['mouse']	mippie	['mippie']
18754	13346	0.5317553863432598	['mouse']	mippie	['mippie']
18754	21956	0.5317553863432598	['mouse']	mippie	['mippie']
18754	21924	0.5317553863432598	['mouse']	mippie	['mippie']
18754	67460	0.5317553863432598	['mouse']	mippie	['mippie']
18754	18673	0.5317553863432598	['mouse']	mippie	['mippie']
18754	11739	0.5952702815819886	['mouse']	mippie	['mippie']
18754	14957	0.5317553863432598	['mouse']	mippie	['mippie']
18754	12391	0.5317553863432598	['mouse']	mippie	['mippie']
18754	18126	0.5317553863432598	['mouse']	mippie	['mippie']
18754	231086	0.5317553863432598	['mouse']	mippie	['mippie']
18754	22041	0.7529407830188879	['mouse']	mippie	['mippie']
18754	11946	0.5317553863432598	['mouse']	mippie	['mippie']
18754	12345	0.5317553863432598	['mouse']	mippie	['mippie']
18754	22333	0.5952702815819886	['mouse']	mippie	['mippie']
18754	17906	0.5317553863432598	['mouse']	mippie	['mippie']
18754	13385	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
18754	22330	0.5317553863432598	['mouse']	mippie	['mippie']
18754	15507	0.5317553863432598	['mouse']	mippie	['mippie']
18754	21954	0.5317553863432598	['mouse']	mippie	['mippie']
18754	233870	0.5317553863432598	['mouse']	mippie	['mippie']
18754	20430	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
18754	68337	0.5317553863432598	['mouse']	mippie	['mippie']
18754	240057	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
18754	26395	0.5317553863432598	['mouse']	mippie	['mippie']
18754	21916	0.5317553863432598	['mouse']	mippie	['mippie']
18754	19225	0.5317553863432598	['mouse']	mippie	['mippie']
18754	67680	0.5317553863432598	['mouse']	mippie	['mippie']
18754	20084	0.5317553863432598	['mouse']	mippie	['mippie']
18754	67863	0.5317553863432598	['mouse']	mippie	['mippie']
18754	17888	0.5317553863432598	['mouse']	mippie	['mippie']
18754	56376	0.6222702117077465	['mouse']	mippie	['mippie']
18754	216439	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
18754	68263	0.5317553863432598	['mouse']	mippie	['mippie']
18754	16179	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
18754	18127	0.5317553863432598	['mouse']	mippie	['mippie']
18754	11472	0.5317553863432598	['mouse']	mippie	['mippie']
18754	11677	0.5317553863432598	['mouse']	mippie	['mippie']
18754	110157	0.5952702815819886	['mouse']	mippie	['mippie']
18754	50926	0.5317553863432598	['mouse']	mippie	['mippie']
18754	59013	0.5317553863432598	['mouse']	mippie	['mippie']
18754	319157	0.5317553863432598	['mouse']	mippie	['mippie']
18754	12169	0.5317553863432598	['mouse']	mippie	['mippie']
18754	17164	0.5317553863432598	['mouse']	mippie	['mippie']
18754	140781	0.5952702815819886	['mouse']	mippie	['mippie']
18754	26934	0.7529407830188879	['mouse']	mippie	['mippie']
18754	58234	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
18754	15384	0.5317553863432598	['mouse']	mippie	['mippie']
18754	66834	0.5317553863432598	['mouse']	mippie	['mippie']
18754	22352	0.8427572850047658	['mouse']	mippie	['mippie']
18754	14200	0.5317553863432598	['mouse']	mippie	['mippie']
18754	13009	0.5317553863432598	['mouse']	mippie	['mippie']
18754	11651	0.5317553863432598	['mouse']	mippie	['mippie']
18754	97212	0.5317553863432598	['mouse']	mippie	['mippie']
18754	13806	0.5317553863432598	['mouse']	mippie	['mippie']
18754	11991	0.5317553863432598	['mouse']	mippie	['mippie']
18754	67834	0.5317553863432598	['mouse']	mippie	['mippie']
18754	12955	0.5317553863432598	['mouse']	mippie	['mippie']
18754	22003	0.5317553863432598	['mouse']	mippie	['mippie']
18754	53379	0.5317553863432598	['mouse']	mippie	['mippie']
18754	14433	0.5317553863432598	['mouse']	mippie	['mippie']
18754	19229	0.5317553863432598	['mouse']	mippie	['mippie']
18754	14810	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
18754	20085	0.5317553863432598	['mouse']	mippie	['mippie']
18754	193740	0.5317553863432598	['mouse']	mippie	['mippie']
18754	14609	0.8164556782576167	['mouse']	mippie	['mippie']
18754	26420	0.5317553863432598	['mouse']	mippie	['mippie']
18754	50754	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
18754	21841	1.0	['mouse']	mouse biogrid	['mouse biogrid']
18754	15194	1.0	['mouse']	mouse biogrid	['mouse biogrid']
66075	66945	0.5317553863432598	['mouse']	mippie	['mippie']
66075	13626	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
66075	211651	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
66075	16535	0.5317553863432598	['mouse']	mippie	['mippie']
66075	12391	0.5317553863432598	['mouse']	mippie	['mippie']
66075	103172	0.467814980072192	['mouse']	mippie	['mippie']
66075	78920	0.5317553863432598	['mouse']	mippie	['mippie']
66075	76614	0.7489496355989168	['mouse']	mippie	['mippie']
66075	66098	0.467814980072192	['mouse']	mippie	['mippie']
66075	22627	0.41590544153400877	['mouse']	mippie	['mippie']
66075	71883	0.5317553863432598	['mouse']	mippie	['mippie']
66075	22333	0.5317553863432598	['mouse']	mippie	['mippie']
66075	15194	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
66075	15495	0.41590544153400877	['mouse']	mippie	['mippie']
66075	68653	0.41426078831584734	['mouse']	mippie	['mippie']
66075	54401	0.41590544153400877	['mouse']	mippie	['mippie']
66075	74143	0.3507458930771186	['mouse']	mippie	['mippie']
66075	12934	1.0	['mouse']	mouse biogrid	['mouse biogrid']
66075	110826	1.0	['mouse']	mouse biogrid	['mouse biogrid']
66075	230796	1.0	['mouse']	mouse biogrid	['mouse biogrid']
66075	11537	1.0	['mouse']	mouse biogrid	['mouse biogrid']
66075	384061	1.0	['mouse']	mouse biogrid	['mouse biogrid']
66075	403183	1.0	['mouse']	mouse biogrid	['mouse biogrid']
66075	72512	1.0	['mouse']	mouse biogrid	['mouse biogrid']
211651	77591	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	53860	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	21406	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	236312	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	140740	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	22370	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	74196	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	19428	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	432516	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	110078	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	12259	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	12215	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	15121	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	56737	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	27393	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	12729	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	67923	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	68328	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	73526	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	15505	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	667618	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	74485	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	22334	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	67811	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	66078	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	236219	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	252870	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	19330	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	353172	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	16205	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	69834	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	233726	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	67830	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	208846	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	21810	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	432940	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	18826	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	20788	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	13169	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	16002	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	22190	0.8201397216300332	['mouse']	mippie	['mippie']
211651	225027	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	12539	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	212943	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	18970	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	11775	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	66508	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	17126	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	56382	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	13861	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	22145	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	407790	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	21355	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	71409	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	20821	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	66445	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	56212	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	22245	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	14969	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	67088	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	672511	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	243897	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	67426	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	15007	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	110957	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	621893	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	15278	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	12266	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	74022	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	57357	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	229285	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	57279	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	231932	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	94275	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	70223	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	100929	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	16331	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	19309	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	107733	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	14381	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	22324	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	13424	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	19171	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	56077	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	67941	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	71833	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	406219	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	59010	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	20090	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	21881	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	18655	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	21780	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	11736	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	17886	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	170762	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	170768	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	27053	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	67166	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	19042	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	100019	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	56354	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	192113	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	76916	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	56452	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	319195	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	19889	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	20932	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	16634	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	67804	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	68015	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	19988	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	67332	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	60530	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	216019	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	14058	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	54721	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	16906	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	20847	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	70297	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	72512	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	17970	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	17901	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	18432	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	64143	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	101943	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	104303	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	20014	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	268449	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	13828	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	76809	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	329207	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	20044	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	12010	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	14211	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	544971	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	76614	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	14450	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	230908	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	19155	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	67459	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	20619	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	67509	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	225348	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	17195	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	67160	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	13722	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	15452	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	17827	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	69719	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	56275	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	224111	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	11564	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	18120	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	11518	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	67097	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	66271	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	114584	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	13006	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	26914	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	78920	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	56702	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	243819	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	12404	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	22019	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	12482	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	16549	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	12721	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	74012	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	15461	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	57874	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	11799	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	22213	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	99010	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	67838	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	67826	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	320267	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	232345	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	21825	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	69878	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	68879	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	20410	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	98193	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	15216	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	12517	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	15387	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	19299	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	72199	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	433759	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	11632	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	246221	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	14208	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	21429	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	15492	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	97827	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	213827	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	103136	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	26444	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	19192	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	56417	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	12562	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	93686	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	69697	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	12815	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	29816	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	64655	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	20102	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	14999	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	76687	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	16834	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	53313	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
211651	14081	1.0	['mouse']	mouse biogrid	['mippie', 'mouse biogrid']
